,label,code,entity
24117,Muut aineelliset hyödykkeet,606274,KKNR
24118,"Osakkeet ja osuudet, sijoitukset",617950,KKNR
24119,Tietokoneohjelmistot,5258754,KKNR
24120,Muut aineettomat hyödykkeet,5259426,KKNR
24121,Maa- ja vesialueiden  hankinta,5259678,KKNR
24122,Maa- ja vesialueiden parannusinvestointi,5259762,KKNR
24123,Asuinrakennusten uushankinta,5259594,KKNR
24124,Asuinrakennusten korjausinvestointi,5259510,KKNR
24125,Muiden rakennusten uushankinta,5259846,KKNR
24126,"Muut rakennukset, korjausinvestointi",5259342,KKNR
24127,Kiinteät rakenteet ja laitteet,5258838,KKNR
24128,Kuljetusvälineet,5258922,KKNR
24129,Tietokonelaitteet,5259258,KKNR
24130,Viestintälaitteet,5259930,KKNR
24131,Muut koneet ja kalusto,5259006,KKNR
24132,Muut aineelliset hyödykkeet,5259090,KKNR
24133,"Osakkeet ja osuudet, sijoitukset",5259174,KKNR
24134,Tietokoneohjelmistot,3622013,KKNR
24135,Muut aineettomat hyödykkeet,3727097,KKNR
24136,Maa- ja vesialueiden  hankinta,3762125,KKNR
24137,Maa- ja vesialueiden parannusinvestointi,3773801,KKNR
24138,Asuinrakennusten uushankinta,3750449,KKNR
24139,Asuinrakennusten korjausinvestointi,3738773,KKNR
24140,Muiden rakennusten uushankinta,3785477,KKNR
24141,"Muut rakennukset, korjausinvestointi",3715421,KKNR
24142,Kiinteät rakenteet ja laitteet,3633689,KKNR
24143,Kuljetusvälineet,3645365,KKNR
24144,Tietokonelaitteet,3703745,KKNR
24145,Viestintälaitteet,3797153,KKNR
24146,Muut koneet ja kalusto,3657041,KKNR
24147,Muut aineelliset hyödykkeet,3668717,KKNR
24148,"Osakkeet ja osuudet, sijoitukset",3680393,KKNR
24149,Tietokoneohjelmistot,3861917,KKNR
24150,Muut aineettomat hyödykkeet,3967001,KKNR
24151,Maa- ja vesialueiden  hankinta,4002029,KKNR
24152,Maa- ja vesialueiden parannusinvestointi,4013705,KKNR
24153,Asuinrakennusten uushankinta,3990353,KKNR
24154,Asuinrakennusten korjausinvestointi,3978677,KKNR
24155,Muiden rakennusten uushankinta,4025381,KKNR
24156,"Muut rakennukset, korjausinvestointi",3955325,KKNR
24157,Kiinteät rakenteet ja laitteet,3873593,KKNR
24158,Kuljetusvälineet,3885269,KKNR
24159,Tietokonelaitteet,3943649,KKNR
24160,Viestintälaitteet,4037057,KKNR
24161,Muut koneet ja kalusto,3896945,KKNR
24162,Muut aineelliset hyödykkeet,3908621,KKNR
24163,"Osakkeet ja osuudet, sijoitukset",3920297,KKNR
24164,Tietokoneohjelmistot,4101821,KKNR
24165,Muut aineettomat hyödykkeet,4206905,KKNR
24166,Maa- ja vesialueiden  hankinta,4241933,KKNR
24167,Maa- ja vesialueiden parannusinvestointi,4253609,KKNR
24168,Asuinrakennusten uushankinta,4230257,KKNR
24169,Asuinrakennusten korjausinvestointi,4218581,KKNR
24170,Muiden rakennusten uushankinta,4265285,KKNR
24171,"Muut rakennukset, korjausinvestointi",4195229,KKNR
24172,Kiinteät rakenteet ja laitteet,4113497,KKNR
24173,Kuljetusvälineet,4125173,KKNR
24174,Tietokonelaitteet,4183553,KKNR
24175,Viestintälaitteet,4276961,KKNR
24176,Muut koneet ja kalusto,4136849,KKNR
24177,Muut aineelliset hyödykkeet,4148525,KKNR
24178,"Osakkeet ja osuudet, sijoitukset",4160201,KKNR
24179,Tietokoneohjelmistot,559709,KKNR
24180,Muut aineettomat hyödykkeet,664793,KKNR
24181,Maa- ja vesialueiden  hankinta,699821,KKNR
24182,Maa- ja vesialueiden parannusinvestointi,711497,KKNR
24183,Asuinrakennusten uushankinta,688145,KKNR
24184,Asuinrakennusten korjausinvestointi,676469,KKNR
24185,Muiden rakennusten uushankinta,723173,KKNR
24186,"Muut rakennukset, korjausinvestointi",653117,KKNR
24187,Kiinteät rakenteet ja laitteet,571385,KKNR
24188,Kuljetusvälineet,583061,KKNR
24189,Tietokonelaitteet,641441,KKNR
24190,Viestintälaitteet,734849,KKNR
24191,Muut koneet ja kalusto,594737,KKNR
24192,Muut aineelliset hyödykkeet,606413,KKNR
24193,"Osakkeet ja osuudet, sijoitukset",618089,KKNR
24194,Tietokoneohjelmistot,5258755,KKNR
24195,Muut aineettomat hyödykkeet,5259427,KKNR
24196,Maa- ja vesialueiden  hankinta,5259679,KKNR
24197,Maa- ja vesialueiden parannusinvestointi,5259763,KKNR
24198,Asuinrakennusten uushankinta,5259595,KKNR
24199,Asuinrakennusten korjausinvestointi,5259511,KKNR
24200,Muiden rakennusten uushankinta,5259847,KKNR
24201,"Muut rakennukset, korjausinvestointi",5259343,KKNR
24202,Kiinteät rakenteet ja laitteet,5258839,KKNR
24203,Kuljetusvälineet,5258923,KKNR
24204,Tietokonelaitteet,5259259,KKNR
24205,Viestintälaitteet,5259931,KKNR
24206,Muut koneet ja kalusto,5259007,KKNR
24207,Muut aineelliset hyödykkeet,5259091,KKNR
24208,"Osakkeet ja osuudet, sijoitukset",5259175,KKNR
24209,Tietokoneohjelmistot,3622152,KKNR
24210,Muut aineettomat hyödykkeet,3727236,KKNR
24211,Maa- ja vesialueiden  hankinta,3762264,KKNR
24212,Maa- ja vesialueiden parannusinvestointi,3773940,KKNR
24213,Asuinrakennusten uushankinta,3750588,KKNR
24214,Asuinrakennusten korjausinvestointi,3738912,KKNR
24215,Muiden rakennusten uushankinta,3785616,KKNR
24216,"Muut rakennukset, korjausinvestointi",3715560,KKNR
24217,Kiinteät rakenteet ja laitteet,3633828,KKNR
24218,Kuljetusvälineet,3645504,KKNR
24219,Tietokonelaitteet,3703884,KKNR
24220,Viestintälaitteet,3797292,KKNR
24221,Muut koneet ja kalusto,3657180,KKNR
24222,Muut aineelliset hyödykkeet,3668856,KKNR
24223,"Osakkeet ja osuudet, sijoitukset",3680532,KKNR
24224,Tietokoneohjelmistot,3862056,KKNR
24225,Muut aineettomat hyödykkeet,3967140,KKNR
24226,Maa- ja vesialueiden  hankinta,4002168,KKNR
24227,Maa- ja vesialueiden parannusinvestointi,4013844,KKNR
24228,Asuinrakennusten uushankinta,3990492,KKNR
24229,Asuinrakennusten korjausinvestointi,3978816,KKNR
24230,Muiden rakennusten uushankinta,4025520,KKNR
24231,"Muut rakennukset, korjausinvestointi",3955464,KKNR
24232,Kiinteät rakenteet ja laitteet,3873732,KKNR
24233,Kuljetusvälineet,3885408,KKNR
24234,Tietokonelaitteet,3943788,KKNR
24235,Viestintälaitteet,4037196,KKNR
24236,Muut koneet ja kalusto,3897084,KKNR
24237,Muut aineelliset hyödykkeet,3908760,KKNR
24238,"Osakkeet ja osuudet, sijoitukset",3920436,KKNR
24239,Tietokoneohjelmistot,4101960,KKNR
24240,Muut aineettomat hyödykkeet,4207044,KKNR
24241,Maa- ja vesialueiden  hankinta,4242072,KKNR
24242,Maa- ja vesialueiden parannusinvestointi,4253748,KKNR
24243,Asuinrakennusten uushankinta,4230396,KKNR
24244,Asuinrakennusten korjausinvestointi,4218720,KKNR
24245,Muiden rakennusten uushankinta,4265424,KKNR
24246,"Muut rakennukset, korjausinvestointi",4195368,KKNR
24247,Kiinteät rakenteet ja laitteet,4113636,KKNR
24248,Kuljetusvälineet,4125312,KKNR
24249,Tietokonelaitteet,4183692,KKNR
24250,Viestintälaitteet,4277100,KKNR
24251,Muut koneet ja kalusto,4136988,KKNR
24252,Muut aineelliset hyödykkeet,4148664,KKNR
24253,"Osakkeet ja osuudet, sijoitukset",4160340,KKNR
24254,Tietokoneohjelmistot,559848,KKNR
24255,Muut aineettomat hyödykkeet,664932,KKNR
24256,Maa- ja vesialueiden  hankinta,699960,KKNR
24257,Maa- ja vesialueiden parannusinvestointi,711636,KKNR
24258,Asuinrakennusten uushankinta,688284,KKNR
24259,Asuinrakennusten korjausinvestointi,676608,KKNR
24260,Muiden rakennusten uushankinta,723312,KKNR
24261,"Muut rakennukset, korjausinvestointi",653256,KKNR
24262,Kiinteät rakenteet ja laitteet,571524,KKNR
24263,Kuljetusvälineet,583200,KKNR
24264,Tietokonelaitteet,641580,KKNR
24265,Viestintälaitteet,734988,KKNR
24266,Muut koneet ja kalusto,594876,KKNR
24267,Muut aineelliset hyödykkeet,606552,KKNR
24268,"Osakkeet ja osuudet, sijoitukset",618228,KKNR
24269,Tietokoneohjelmistot,5258756,KKNR
24270,Muut aineettomat hyödykkeet,5259428,KKNR
24271,Maa- ja vesialueiden  hankinta,5259680,KKNR
24272,Maa- ja vesialueiden parannusinvestointi,5259764,KKNR
24273,Asuinrakennusten uushankinta,5259596,KKNR
24274,Asuinrakennusten korjausinvestointi,5259512,KKNR
24275,Muiden rakennusten uushankinta,5259848,KKNR
24276,"Muut rakennukset, korjausinvestointi",5259344,KKNR
24277,Kiinteät rakenteet ja laitteet,5258840,KKNR
24278,Kuljetusvälineet,5258924,KKNR
24279,Tietokonelaitteet,5259260,KKNR
24280,Viestintälaitteet,5259932,KKNR
24281,Muut koneet ja kalusto,5259008,KKNR
24282,Muut aineelliset hyödykkeet,5259092,KKNR
24283,"Osakkeet ja osuudet, sijoitukset",5259176,KKNR
24284,Tietokoneohjelmistot,3622291,KKNR
24285,Muut aineettomat hyödykkeet,3727375,KKNR
24286,Maa- ja vesialueiden  hankinta,3762403,KKNR
24287,Maa- ja vesialueiden parannusinvestointi,3774079,KKNR
24288,Asuinrakennusten uushankinta,3750727,KKNR
24289,Asuinrakennusten korjausinvestointi,3739051,KKNR
24290,Muiden rakennusten uushankinta,3785755,KKNR
24291,"Muut rakennukset, korjausinvestointi",3715699,KKNR
24292,Kiinteät rakenteet ja laitteet,3633967,KKNR
24293,Kuljetusvälineet,3645643,KKNR
24294,Tietokonelaitteet,3704023,KKNR
24295,Viestintälaitteet,3797431,KKNR
24296,Muut koneet ja kalusto,3657319,KKNR
24297,Muut aineelliset hyödykkeet,3668995,KKNR
24298,"Osakkeet ja osuudet, sijoitukset",3680671,KKNR
24299,Tietokoneohjelmistot,3862195,KKNR
24300,Muut aineettomat hyödykkeet,3967279,KKNR
24301,Maa- ja vesialueiden  hankinta,4002307,KKNR
24302,Maa- ja vesialueiden parannusinvestointi,4013983,KKNR
24303,Asuinrakennusten uushankinta,3990631,KKNR
24304,Asuinrakennusten korjausinvestointi,3978955,KKNR
24305,Muiden rakennusten uushankinta,4025659,KKNR
24306,"Muut rakennukset, korjausinvestointi",3955603,KKNR
24307,Kiinteät rakenteet ja laitteet,3873871,KKNR
24308,Kuljetusvälineet,3885547,KKNR
24309,Tietokonelaitteet,3943927,KKNR
24310,Viestintälaitteet,4037335,KKNR
24311,Muut koneet ja kalusto,3897223,KKNR
24312,Muut aineelliset hyödykkeet,3908899,KKNR
24313,"Osakkeet ja osuudet, sijoitukset",3920575,KKNR
24314,Tietokoneohjelmistot,4102099,KKNR
24315,Muut aineettomat hyödykkeet,4207183,KKNR
24316,Maa- ja vesialueiden  hankinta,4242211,KKNR
24317,Maa- ja vesialueiden parannusinvestointi,4253887,KKNR
24318,Asuinrakennusten uushankinta,4230535,KKNR
24319,Asuinrakennusten korjausinvestointi,4218859,KKNR
24320,Muiden rakennusten uushankinta,4265563,KKNR
24321,"Muut rakennukset, korjausinvestointi",4195507,KKNR
24322,Kiinteät rakenteet ja laitteet,4113775,KKNR
24323,Kuljetusvälineet,4125451,KKNR
24324,Tietokonelaitteet,4183831,KKNR
24325,Viestintälaitteet,4277239,KKNR
24326,Muut koneet ja kalusto,4137127,KKNR
24327,Muut aineelliset hyödykkeet,4148803,KKNR
24328,"Osakkeet ja osuudet, sijoitukset",4160479,KKNR
24329,Tietokoneohjelmistot,559987,KKNR
24330,Muut aineettomat hyödykkeet,665071,KKNR
24331,Maa- ja vesialueiden  hankinta,700099,KKNR
24332,Maa- ja vesialueiden parannusinvestointi,711775,KKNR
24333,Asuinrakennusten uushankinta,688423,KKNR
24334,Asuinrakennusten korjausinvestointi,676747,KKNR
24335,Muiden rakennusten uushankinta,723451,KKNR
24336,"Muut rakennukset, korjausinvestointi",653395,KKNR
24337,Kiinteät rakenteet ja laitteet,571663,KKNR
24338,Kuljetusvälineet,583339,KKNR
24339,Tietokonelaitteet,641719,KKNR
24340,Viestintälaitteet,735127,KKNR
24341,Muut koneet ja kalusto,595015,KKNR
24342,Muut aineelliset hyödykkeet,606691,KKNR
24343,"Osakkeet ja osuudet, sijoitukset",618367,KKNR
24344,Tietokoneohjelmistot,5258757,KKNR
24345,Muut aineettomat hyödykkeet,5259429,KKNR
24346,Maa- ja vesialueiden  hankinta,5259681,KKNR
24347,Maa- ja vesialueiden parannusinvestointi,5259765,KKNR
24348,Asuinrakennusten uushankinta,5259597,KKNR
24349,Asuinrakennusten korjausinvestointi,5259513,KKNR
24350,Muiden rakennusten uushankinta,5259849,KKNR
24351,"Muut rakennukset, korjausinvestointi",5259345,KKNR
24352,Kiinteät rakenteet ja laitteet,5258841,KKNR
24353,Kuljetusvälineet,5258925,KKNR
24354,Tietokonelaitteet,5259261,KKNR
24355,Viestintälaitteet,5259933,KKNR
24356,Muut koneet ja kalusto,5259009,KKNR
24357,Muut aineelliset hyödykkeet,5259093,KKNR
24358,"Osakkeet ja osuudet, sijoitukset",5259177,KKNR
24359,Tietokoneohjelmistot,3622430,KKNR
24360,Muut aineettomat hyödykkeet,3727514,KKNR
24361,Maa- ja vesialueiden  hankinta,3762542,KKNR
24362,Maa- ja vesialueiden parannusinvestointi,3774218,KKNR
24363,Asuinrakennusten uushankinta,3750866,KKNR
24364,Asuinrakennusten korjausinvestointi,3739190,KKNR
24365,Muiden rakennusten uushankinta,3785894,KKNR
24366,"Muut rakennukset, korjausinvestointi",3715838,KKNR
24367,Kiinteät rakenteet ja laitteet,3634106,KKNR
24368,Kuljetusvälineet,3645782,KKNR
24369,Tietokonelaitteet,3704162,KKNR
24370,Viestintälaitteet,3797570,KKNR
24371,Muut koneet ja kalusto,3657458,KKNR
24372,Muut aineelliset hyödykkeet,3669134,KKNR
24373,"Osakkeet ja osuudet, sijoitukset",3680810,KKNR
24374,Tietokoneohjelmistot,3862334,KKNR
24375,Muut aineettomat hyödykkeet,3967418,KKNR
24376,Maa- ja vesialueiden  hankinta,4002446,KKNR
24377,Maa- ja vesialueiden parannusinvestointi,4014122,KKNR
24378,Asuinrakennusten uushankinta,3990770,KKNR
24379,Asuinrakennusten korjausinvestointi,3979094,KKNR
24380,Muiden rakennusten uushankinta,4025798,KKNR
24381,"Muut rakennukset, korjausinvestointi",3955742,KKNR
24382,Kiinteät rakenteet ja laitteet,3874010,KKNR
24383,Kuljetusvälineet,3885686,KKNR
24384,Tietokonelaitteet,3944066,KKNR
24385,Viestintälaitteet,4037474,KKNR
24386,Muut koneet ja kalusto,3897362,KKNR
24387,Muut aineelliset hyödykkeet,3909038,KKNR
24388,"Osakkeet ja osuudet, sijoitukset",3920714,KKNR
24389,Tietokoneohjelmistot,4102238,KKNR
24390,Muut aineettomat hyödykkeet,4207322,KKNR
24391,Maa- ja vesialueiden  hankinta,4242350,KKNR
24392,Maa- ja vesialueiden parannusinvestointi,4254026,KKNR
24393,Asuinrakennusten uushankinta,4230674,KKNR
24394,Asuinrakennusten korjausinvestointi,4218998,KKNR
24395,Muiden rakennusten uushankinta,4265702,KKNR
24396,"Muut rakennukset, korjausinvestointi",4195646,KKNR
24397,Kiinteät rakenteet ja laitteet,4113914,KKNR
24398,Kuljetusvälineet,4125590,KKNR
24399,Tietokonelaitteet,4183970,KKNR
24400,Viestintälaitteet,4277378,KKNR
24401,Muut koneet ja kalusto,4137266,KKNR
24402,Muut aineelliset hyödykkeet,4148942,KKNR
24403,"Osakkeet ja osuudet, sijoitukset",4160618,KKNR
24404,Tietokoneohjelmistot,560126,KKNR
24405,Muut aineettomat hyödykkeet,665210,KKNR
24406,Maa- ja vesialueiden  hankinta,700238,KKNR
24407,Maa- ja vesialueiden parannusinvestointi,711914,KKNR
24408,Asuinrakennusten uushankinta,688562,KKNR
24409,Asuinrakennusten korjausinvestointi,676886,KKNR
24410,Muiden rakennusten uushankinta,723590,KKNR
24411,"Muut rakennukset, korjausinvestointi",653534,KKNR
24412,Kiinteät rakenteet ja laitteet,571802,KKNR
24413,Kuljetusvälineet,583478,KKNR
24414,Tietokonelaitteet,641858,KKNR
24415,Viestintälaitteet,735266,KKNR
24416,Muut koneet ja kalusto,595154,KKNR
24417,Muut aineelliset hyödykkeet,606830,KKNR
24418,"Osakkeet ja osuudet, sijoitukset",618506,KKNR
24419,Tietokoneohjelmistot,5258758,KKNR
24420,Muut aineettomat hyödykkeet,5259430,KKNR
24421,Maa- ja vesialueiden  hankinta,5259682,KKNR
24422,Maa- ja vesialueiden parannusinvestointi,5259766,KKNR
24423,Asuinrakennusten uushankinta,5259598,KKNR
24424,Asuinrakennusten korjausinvestointi,5259514,KKNR
24425,Muiden rakennusten uushankinta,5259850,KKNR
24426,"Muut rakennukset, korjausinvestointi",5259346,KKNR
24427,Kiinteät rakenteet ja laitteet,5258842,KKNR
24428,Kuljetusvälineet,5258926,KKNR
24429,Tietokonelaitteet,5259262,KKNR
24430,Viestintälaitteet,5259934,KKNR
24431,Muut koneet ja kalusto,5259010,KKNR
24432,Muut aineelliset hyödykkeet,5259094,KKNR
24433,"Osakkeet ja osuudet, sijoitukset",5259178,KKNR
24434,Tietokoneohjelmistot,3622569,KKNR
24435,Muut aineettomat hyödykkeet,3727653,KKNR
24436,Maa- ja vesialueiden  hankinta,3762681,KKNR
24437,Maa- ja vesialueiden parannusinvestointi,3774357,KKNR
24438,Asuinrakennusten uushankinta,3751005,KKNR
24439,Asuinrakennusten korjausinvestointi,3739329,KKNR
24440,Muiden rakennusten uushankinta,3786033,KKNR
24441,"Muut rakennukset, korjausinvestointi",3715977,KKNR
24442,Kiinteät rakenteet ja laitteet,3634245,KKNR
24443,Kuljetusvälineet,3645921,KKNR
24444,Tietokonelaitteet,3704301,KKNR
24445,Viestintälaitteet,3797709,KKNR
24446,Muut koneet ja kalusto,3657597,KKNR
24447,Muut aineelliset hyödykkeet,3669273,KKNR
24448,"Osakkeet ja osuudet, sijoitukset",3680949,KKNR
24449,Tietokoneohjelmistot,3862473,KKNR
24450,Muut aineettomat hyödykkeet,3967557,KKNR
24451,Maa- ja vesialueiden  hankinta,4002585,KKNR
24452,Maa- ja vesialueiden parannusinvestointi,4014261,KKNR
24453,Asuinrakennusten uushankinta,3990909,KKNR
24454,Asuinrakennusten korjausinvestointi,3979233,KKNR
24455,Muiden rakennusten uushankinta,4025937,KKNR
24456,"Muut rakennukset, korjausinvestointi",3955881,KKNR
24457,Kiinteät rakenteet ja laitteet,3874149,KKNR
24458,Kuljetusvälineet,3885825,KKNR
24459,Tietokonelaitteet,3944205,KKNR
24460,Viestintälaitteet,4037613,KKNR
24461,Muut koneet ja kalusto,3897501,KKNR
24462,Muut aineelliset hyödykkeet,3909177,KKNR
24463,"Osakkeet ja osuudet, sijoitukset",3920853,KKNR
24464,Tietokoneohjelmistot,4102377,KKNR
24465,Muut aineettomat hyödykkeet,4207461,KKNR
24466,Maa- ja vesialueiden  hankinta,4242489,KKNR
24467,Maa- ja vesialueiden parannusinvestointi,4254165,KKNR
24468,Asuinrakennusten uushankinta,4230813,KKNR
24469,Asuinrakennusten korjausinvestointi,4219137,KKNR
24470,Muiden rakennusten uushankinta,4265841,KKNR
24471,"Muut rakennukset, korjausinvestointi",4195785,KKNR
24472,Kiinteät rakenteet ja laitteet,4114053,KKNR
24473,Kuljetusvälineet,4125729,KKNR
24474,Tietokonelaitteet,4184109,KKNR
24475,Viestintälaitteet,4277517,KKNR
24476,Muut koneet ja kalusto,4137405,KKNR
24477,Muut aineelliset hyödykkeet,4149081,KKNR
24478,"Osakkeet ja osuudet, sijoitukset",4160757,KKNR
24479,Tietokoneohjelmistot,560265,KKNR
24480,Muut aineettomat hyödykkeet,665349,KKNR
24481,Maa- ja vesialueiden  hankinta,700377,KKNR
24482,Maa- ja vesialueiden parannusinvestointi,712053,KKNR
24483,Asuinrakennusten uushankinta,688701,KKNR
24484,Asuinrakennusten korjausinvestointi,677025,KKNR
24485,Muiden rakennusten uushankinta,723729,KKNR
24486,"Muut rakennukset, korjausinvestointi",653673,KKNR
24487,Kiinteät rakenteet ja laitteet,571941,KKNR
24488,Kuljetusvälineet,583617,KKNR
24489,Tietokonelaitteet,641997,KKNR
24490,Viestintälaitteet,735405,KKNR
24491,Muut koneet ja kalusto,595293,KKNR
24492,Muut aineelliset hyödykkeet,606969,KKNR
24493,"Osakkeet ja osuudet, sijoitukset",618645,KKNR
24494,Tietokoneohjelmistot,5258759,KKNR
24495,Muut aineettomat hyödykkeet,5259431,KKNR
24496,Maa- ja vesialueiden  hankinta,5259683,KKNR
24497,Maa- ja vesialueiden parannusinvestointi,5259767,KKNR
24498,Asuinrakennusten uushankinta,5259599,KKNR
24499,Asuinrakennusten korjausinvestointi,5259515,KKNR
24500,Muiden rakennusten uushankinta,5259851,KKNR
24501,"Muut rakennukset, korjausinvestointi",5259347,KKNR
24502,Kiinteät rakenteet ja laitteet,5258843,KKNR
24503,Kuljetusvälineet,5258927,KKNR
24504,Tietokonelaitteet,5259263,KKNR
24505,Viestintälaitteet,5259935,KKNR
24506,Muut koneet ja kalusto,5259011,KKNR
24507,Muut aineelliset hyödykkeet,5259095,KKNR
24508,"Osakkeet ja osuudet, sijoitukset",5259179,KKNR
24509,Tietokoneohjelmistot,3622708,KKNR
24510,Muut aineettomat hyödykkeet,3727792,KKNR
24511,Maa- ja vesialueiden  hankinta,3762820,KKNR
24512,Maa- ja vesialueiden parannusinvestointi,3774496,KKNR
24513,Asuinrakennusten uushankinta,3751144,KKNR
24514,Asuinrakennusten korjausinvestointi,3739468,KKNR
24515,Muiden rakennusten uushankinta,3786172,KKNR
24516,"Muut rakennukset, korjausinvestointi",3716116,KKNR
24517,Kiinteät rakenteet ja laitteet,3634384,KKNR
24518,Kuljetusvälineet,3646060,KKNR
24519,Tietokonelaitteet,3704440,KKNR
24520,Viestintälaitteet,3797848,KKNR
24521,Muut koneet ja kalusto,3657736,KKNR
24522,Muut aineelliset hyödykkeet,3669412,KKNR
24523,"Osakkeet ja osuudet, sijoitukset",3681088,KKNR
24524,Tietokoneohjelmistot,3862612,KKNR
24525,Muut aineettomat hyödykkeet,3967696,KKNR
24526,Maa- ja vesialueiden  hankinta,4002724,KKNR
24527,Maa- ja vesialueiden parannusinvestointi,4014400,KKNR
24528,Asuinrakennusten uushankinta,3991048,KKNR
24529,Asuinrakennusten korjausinvestointi,3979372,KKNR
24530,Muiden rakennusten uushankinta,4026076,KKNR
24531,"Muut rakennukset, korjausinvestointi",3956020,KKNR
24532,Kiinteät rakenteet ja laitteet,3874288,KKNR
24533,Kuljetusvälineet,3885964,KKNR
24534,Tietokonelaitteet,3944344,KKNR
24535,Viestintälaitteet,4037752,KKNR
24536,Muut koneet ja kalusto,3897640,KKNR
24537,Muut aineelliset hyödykkeet,3909316,KKNR
24538,"Osakkeet ja osuudet, sijoitukset",3920992,KKNR
24539,Tietokoneohjelmistot,4102516,KKNR
24540,Muut aineettomat hyödykkeet,4207600,KKNR
24541,Maa- ja vesialueiden  hankinta,4242628,KKNR
24542,Maa- ja vesialueiden parannusinvestointi,4254304,KKNR
24543,Asuinrakennusten uushankinta,4230952,KKNR
24544,Asuinrakennusten korjausinvestointi,4219276,KKNR
24545,Muiden rakennusten uushankinta,4265980,KKNR
24546,"Muut rakennukset, korjausinvestointi",4195924,KKNR
24547,Kiinteät rakenteet ja laitteet,4114192,KKNR
24548,Kuljetusvälineet,4125868,KKNR
24549,Tietokonelaitteet,4184248,KKNR
24550,Viestintälaitteet,4277656,KKNR
24551,Muut koneet ja kalusto,4137544,KKNR
24552,Muut aineelliset hyödykkeet,4149220,KKNR
24553,"Osakkeet ja osuudet, sijoitukset",4160896,KKNR
24554,Tietokoneohjelmistot,560404,KKNR
